timestamp_ms,timestamp_abs,ir_value
0.374700000975281,1776933568.6479995,106108.0
3.6828000156674534,1776933568.6513078,106148.0
5.853500013472512,1776933568.6534786,106095.0
9.04229999287054,1776933568.6566675,106124.0
10.783800011267886,1776933568.6584077,106092.0
13.874099997337908,1776933568.6614985,106130.0
16.61920000333339,1776933568.664244,106077.0
19.075299991527572,1776933568.6666963,106120.0
21.832600003108382,1776933568.6694574,106069.0
24.318500014487654,1776933568.6719415,106135.0
27.15650000027381,1776933568.674781,106061.0
28.38920001522638,1776933568.6760142,106144.0
32.557400001678616,1776933568.6801817,106054.0
33.778600016376004,1776933568.6814036,106119.0
36.53440001653507,1776933568.6841593,106057.0
38.909099996089935,1776933568.6865337,106126.0
41.49219999089837,1776933568.6891167,106061.0
43.97400000016205,1776933568.6915991,106121.0
46.45580000942573,1776933568.6940806,106056.0
48.89450001064688,1776933568.6965194,106130.0
51.50820000562817,1776933568.6991327,106058.0
53.80319998948835,1776933568.7014282,106094.0
56.61759999929927,1776933568.7042406,106062.0
59.17240001144819,1776933568.7067966,106089.0
62.0129999879282,1776933568.7096376,106087.0
64.51470000320114,1776933568.712139,106104.0
67.1779999975115,1776933568.7148013,106089.0
68.36120001389645,1776933568.7159863,106091.0
72.75409999419935,1776933568.7203782,106076.0
74.03019999037497,1776933568.7216542,106079.0
76.5741000068374,1776933568.7241988,106108.0
79.11379999131896,1776933568.7267385,106105.0
82.91800000006333,1776933568.7305427,106110.0
84.30499999667518,1776933568.7319298,106075.0
87.08570001181215,1776933568.73471,106125.0
90.2127000153996,1776933568.7378366,106081.0
91.54059999855235,1776933568.7391646,106121.0
95.29620001558214,1776933568.7429204,106083.0
96.64790000533685,1776933568.7442715,106121.0
100.49330000765622,1776933568.748118,106071.0
102.47370001161471,1776933568.750098,106127.0
105.62539999955334,1776933568.7532501,106060.0
106.87340001459233,1776933568.7544873,106129.0
110.44469999615103,1776933568.758069,106080.0
111.59320001024753,1776933568.7592185,106143.0
115.58700000750832,1776933568.7632103,106056.0
117.03429999761283,1776933568.7646592,106132.0
119.34750000364147,1776933568.7669723,106076.0
121.74760000198148,1776933568.7693725,106115.0
124.53339999774471,1776933568.7721577,106074.0
126.5119000163395,1776933568.7741368,106108.0
130.04399999044836,1776933568.7776692,106077.0
131.35609999881126,1776933568.7789812,106117.0
135.04339999053627,1776933568.7826686,106084.0
136.58920000307262,1776933568.7842145,106112.0
140.1674000080675,1776933568.787791,106080.0
142.01919999322854,1776933568.7896438,106127.0
144.58960000774823,1776933568.7922146,106098.0
147.03180000651628,1776933568.7946572,106122.0
149.37389999977313,1776933568.7969992,106128.0
152.11699999053963,1776933568.7997425,106125.0
154.84090000973083,1776933568.8024662,106127.0
157.34850001172163,1776933568.8049698,106118.0
160.2631999994628,1776933568.8078878,106139.0
161.39550000661984,1776933568.8090208,106118.0
165.76319999876432,1776933568.8133879,106138.0
168.1504000152927,1776933568.8157754,106108.0
169.38370000571012,1776933568.817009,106155.0
173.0286999954842,1776933568.8206532,106107.0
174.3553999986034,1776933568.8219802,106154.0
178.55050001526251,1776933568.8261752,106095.0
179.95419999351725,1776933568.827579,106163.0
182.4966999993194,1776933568.8301215,106102.0
184.91139999241568,1776933568.8325365,106155.0
188.54540001484565,1776933568.8361702,106103.0
190.15080001554452,1776933568.8377738,106182.0
192.95240001520142,1776933568.8405774,106102.0
195.50249999156222,1776933568.843127,106163.0
197.9832999932114,1776933568.8456082,106095.0
199.42920000175945,1776933568.8470545,106159.0
203.41519999783486,1776933568.85104,106103.0
206.2691999890376,1776933568.853894,106163.0
207.6967000029981,1776933568.8553214,106108.0
210.340499994345,1776933568.8579652,106177.0
212.70890001324005,1776933568.8603342,106113.0
215.2230000065174,1776933568.862848,106158.0
217.90590000455268,1776933568.8655307,106146.0
220.2751000004355,1776933568.8679,106157.0
223.71130000101402,1776933568.871336,106145.0
225.08730000117794,1776933568.8727117,106139.0
228.7658000132069,1776933568.8763905,106147.0
230.11860001133755,1776933568.8777442,106142.0
232.48649999732152,1776933568.8801112,106146.0
235.43800000334159,1776933568.883063,106138.0
238.6703999945894,1776933568.886295,106170.0
240.63529999693856,1776933568.8882558,106160.0
243.23640001239255,1776933568.8908615,106183.0
245.67959998967126,1776933568.893305,106174.0
248.2398000138346,1776933568.8958642,106198.0
250.6647999980487,1776933568.89829,106134.0
252.5951999996323,1776933568.90022,106190.0
256.66179999825545,1776933568.9042866,106143.0
258.1273000105284,1776933568.9057524,106222.0
260.57630000286736,1776933568.9082012,106154.0
263.062500016531,1776933568.9106874,106228.0
265.9276000049431,1776933568.9135523,106120.0
268.8512000022456,1776933568.9164762,106198.0
