timestamp_ms,timestamp_abs,ir_value
1.3638999953400344,1776939063.304518,119097.0
3.745800000615418,1776939063.3069003,119166.0
6.123799976194277,1776939063.309278,119145.0
8.475199982058257,1776939063.3116295,119201.0
11.010599992005154,1776939063.3141644,119167.0
13.96709997789003,1776939063.3171206,119237.0
16.283699980704114,1776939063.3194377,119256.0
19.338499987497926,1776939063.3224924,119317.0
21.83149999473244,1776939063.3249855,119358.0
23.108199995476753,1776939063.326262,119372.0
26.60799998557195,1776939063.3297615,119393.0
27.94429997447878,1776939063.3310983,119391.0
31.546899990644306,1776939063.3347008,119415.0
34.06519998679869,1776939063.337219,119381.0
37.017099995864555,1776939063.3401701,119418.0
39.90449997945689,1776939063.343058,119383.0
41.168800002196804,1776939063.344323,119432.0
44.88049997598864,1776939063.3480346,119384.0
46.177799988072366,1776939063.3493323,119432.0
49.78949998621829,1776939063.3529434,119312.0
51.2307999888435,1776939063.3543847,119359.0
54.80630000238307,1776939063.35796,119256.0
56.13839998841286,1776939063.3592918,119287.0
59.6732999838423,1776939063.3628273,119186.0
62.15929999598302,1776939063.3653133,119249.0
64.55539999296889,1776939063.3677092,119152.0
67.04719999106601,1776939063.370201,119188.0
70.02399998600595,1776939063.3731766,119059.0
71.33729997440241,1776939063.3744912,119098.0
74.94869999936782,1776939063.3781023,118986.0
76.56739998492412,1776939063.3797212,119006.0
78.99650000035763,1776939063.3821504,118935.0
81.44029998220503,1776939063.3845942,118909.0
84.96269999886863,1776939063.3881168,118856.0
86.62409998942167,1776939063.3897774,118836.0
89.22049999819137,1776939063.392374,118765.0
91.64499997859821,1776939063.394799,118760.0
94.07809999538586,1776939063.3972323,118753.0
96.54459997545928,1776939063.3996985,118698.0
99.82019997551106,1776939063.4029741,118690.0
101.3360999932047,1776939063.4044902,118686.0
104.28039997350425,1776939063.407434,118662.0
106.67919999104924,1776939063.4098332,118624.0
109.07029997906648,1776939063.4122245,118633.0
111.61799999536015,1776939063.4147716,118577.0
114.13629999151453,1776939063.41729,118597.0
117.67339997459203,1776939063.420827,118602.0
119.51089999638498,1776939063.4226577,118689.0
122.23829998401925,1776939063.4253914,118643.0
124.79549998533912,1776939063.427949,118706.0
127.49970000004396,1776939063.4306538,118625.0
129.19069998315535,1776939063.4323444,118704.0
132.7939999755472,1776939063.4359472,118660.0
134.05679998686537,1776939063.4372108,118757.0
137.82379997428507,1776939063.440977,118675.0
139.12329997401685,1776939063.4422774,118765.0
142.74479998857714,1776939063.4458985,118724.0
144.21069997479208,1776939063.4473646,118774.0
147.70799997495487,1776939063.450862,118726.0
148.90469997772016,1776939063.4520588,118795.0
152.16379999765195,1776939063.455317,118759.0
154.6377999766264,1776939063.4577916,118811.0
157.1014999935869,1776939063.4602554,118780.0
159.65950000099838,1776939063.4628131,118802.0
162.46429999591783,1776939063.465618,118793.0
164.02450000168756,1776939063.4671786,118823.0
167.46759999659844,1776939063.4706216,118819.0
170.02639998099767,1776939063.4731796,118820.0
172.4036999803502,1776939063.4755573,118813.0
174.88499998580664,1776939063.478039,118828.0
177.22409998532385,1776939063.4803784,118865.0
179.5364999852609,1776939063.4826906,118851.0
182.81289999140427,1776939063.4859672,118865.0
184.06629998935387,1776939063.4872205,118843.0
187.7332000003662,1776939063.4908864,118850.0
189.04339999426156,1776939063.4921973,118821.0
193.05370000074618,1776939063.496207,118848.0
196.58689998323098,1776939063.4997394,118805.0
197.83699998515658,1776939063.5009906,118856.0
200.0986999773886,1776939063.5032527,118794.0
202.00629997998476,1776939063.5051594,118843.0
206.1272999853827,1776939063.5092807,118791.0
207.34169997740537,1776939063.510496,118857.0
210.06849998957478,1776939063.5132227,118767.0
213.13930000178516,1776939063.516293,118845.0
215.43819998623803,1776939063.518592,118792.0
217.83749997848645,1776939063.520991,118843.0
220.4236999968998,1776939063.523576,118787.0
222.8457999881357,1776939063.525999,118845.0
225.2165999962017,1776939063.5283701,118802.0
227.92959999060258,1776939063.5310836,118862.0
230.33880000002682,1776939063.5334923,118783.0
232.7381999930367,1776939063.5358915,118863.0
237.48679997515865,1776939063.5406392,118788.0
238.91189999994822,1776939063.5420654,118846.0
240.22519998834468,1776939063.5433788,118816.0
242.96939998748712,1776939063.546123,118842.0
245.75009997352026,1776939063.5489037,118811.0
247.01999998069368,1776939063.550174,118846.0
250.5714999861084,1776939063.553725,118846.0
