timestamp_ms,timestamp_abs,ir_value
0.38610000046901405,1776933782.5957115,107781.0
2.9864000098314136,1776933782.5983152,107730.0
5.922999989707023,1776933782.601252,107782.0
8.721699996385723,1776933782.6040504,107708.0
10.070899996208027,1776933782.6053998,107748.0
12.892099999589846,1776933782.6082213,107725.0
15.256799990311265,1776933782.6105864,107730.0
18.246299994643778,1776933782.613575,107728.0
19.630800001323223,1776933782.61496,107756.0
23.674900003243238,1776933782.619004,107765.0
25.198599993018433,1776933782.620528,107732.0
27.552199986530468,1776933782.6228812,107758.0
29.98490000027232,1776933782.6253145,107713.0
32.84719999646768,1776933782.6281762,107763.0
35.30180000234395,1776933782.630631,107722.0
40.44479998992756,1776933782.6357737,107734.0
41.669300000648946,1776933782.6369984,107708.0
43.161300010979176,1776933782.6384907,107761.0
46.80799998459406,1776933782.642137,107731.0
48.1566000089515,1776933782.643486,107762.0
50.78689998481423,1776933782.6461158,107712.0
53.4056999895256,1776933782.6487353,107777.0
56.481100007658824,1776933782.6518106,107712.0
57.96489998465404,1776933782.653294,107784.0
60.94769999617711,1776933782.656277,107695.0
62.724599993089214,1776933782.6580539,107768.0
65.4320000030566,1776933782.6607616,107687.0
68.19550000363961,1776933782.663525,107768.0
70.82249998347834,1776933782.6661515,107709.0
73.62019998254254,1776933782.6689496,107777.0
77.2002000012435,1776933782.6725287,107701.0
78.51900000241585,1776933782.6738484,107777.0
81.36939999531023,1776933782.6766987,107745.0
82.8314000100363,1776933782.678161,107769.0
85.61730000656098,1776933782.6809464,107726.0
88.58509999117814,1776933782.6839142,107745.0
91.47419998771511,1776933782.6868029,107720.0
93.10759999789298,1776933782.6884367,107767.0
96.00240000872873,1776933782.6913316,107728.0
97.68199999234639,1776933782.693011,107742.0
100.5070999963209,1776933782.6958368,107775.0
103.32629998447374,1776933782.6986551,107729.0
106.32940000505187,1776933782.701658,107758.0
107.7340999909211,1776933782.703063,107736.0
110.85239998647012,1776933782.7061808,107752.0
113.54510000091977,1776933782.708874,107738.0
116.62339998292737,1776933782.7119524,107769.0
119.81800000648946,1776933782.715147,107735.0
121.23250000877306,1776933782.716562,107767.0
123.99069999810308,1776933782.71932,107721.0
125.89709999156184,1776933782.7212253,107767.0
128.7016999849584,1776933782.724031,107699.0
131.5656999940984,1776933782.7268946,107761.0
134.71809998736717,1776933782.7300313,107721.0
135.9666000062134,1776933782.7312963,107766.0
138.62290000542998,1776933782.7339523,107703.0
141.2928999925498,1776933782.736622,107749.0
144.1012999857776,1776933782.7394304,107695.0
145.53939999314025,1776933782.7408688,107773.0
148.7306999915745,1776933782.7440596,107708.0
151.7349999921862,1776933782.7470644,107751.0
154.61930001038127,1776933782.7499485,107730.0
156.1869999859482,1776933782.7515163,107752.0
158.72149998904206,1776933782.7540505,107734.0
161.23179998248816,1776933782.7565608,107783.0
163.93879998940974,1776933782.759268,107722.0
166.4986000105273,1776933782.761828,107766.0
169.27169999689795,1776933782.764601,107732.0
170.5896999919787,1776933782.7659192,107754.0
173.93319998518564,1776933782.7692618,107731.0
175.51319999620318,1776933782.7708423,107766.0
178.48889998276718,1776933782.773818,107775.0
181.24879998504184,1776933782.776578,107766.0
183.90470001031645,1776933782.7792337,107782.0
186.81759998435155,1776933782.782147,107766.0
188.73480000183918,1776933782.7840629,107800.0
190.54330000653863,1776933782.7858725,107763.0
194.57200000761077,1776933782.7899013,107791.0
197.69500000984408,1776933782.7930238,107773.0
199.2049999826122,1776933782.794534,107805.0
202.23699999041855,1776933782.7975662,107749.0
203.83680000668392,1776933782.7991657,107800.0
207.67760000308044,1776933782.8030062,107751.0
209.32510000420734,1776933782.8046544,107812.0
211.80570000433363,1776933782.8071349,107760.0
214.28919999743812,1776933782.8096182,107814.0
216.96150000207126,1776933782.8122902,107750.0
218.35949999513105,1776933782.8136885,107799.0
222.13559999363497,1776933782.8174648,107750.0
224.4938999938313,1776933782.8198225,107823.0
227.2242000035476,1776933782.8225527,107761.0
228.40910000377335,1776933782.8237383,107806.0
232.4193000094965,1776933782.827748,107778.0
233.73300000093877,1776933782.829059,107826.0
237.1358000091277,1776933782.832465,107785.0
239.6147999970708,1776933782.8349445,107824.0
242.10229999152943,1776933782.8374312,107786.0
244.64099999750033,1776933782.8399699,107804.0
247.06789999618195,1776933782.842397,107792.0
248.56909998925403,1776933782.8438985,107812.0
251.44719998934306,1776933782.8467758,107799.0
254.3518999882508,1776933782.849681,107803.0
257.08330000634305,1776933782.8524127,107827.0
258.91929998761043,1776933782.8542488,107809.0
261.9807999872137,1776933782.8573096,107819.0
264.4426999904681,1776933782.8597724,107814.0
266.97510000667535,1776933782.8623044,107833.0
269.4369000091683,1776933782.8647661,107798.0
271.9367000099737,1776933782.8672652,107828.0
274.7718000027817,1776933782.8701005,107806.0
276.6801999823656,1776933782.8720078,107848.0
280.3206999960821,1776933782.8756497,107798.0
281.4656999835279,1776933782.8767953,107853.0
285.28059998643585,1776933782.8806093,107782.0
288.08629998820834,1776933782.883415,107833.0
290.6669999938458,1776933782.885996,107791.0
291.9794000044931,1776933782.8873086,107847.0
294.598100008443,1776933782.8899271,107793.0
297.07539998344146,1776933782.8924048,107844.0
299.537999992026,1776933782.8948672,107772.0
302.2720000008121,1776933782.8976014,107852.0
304.64439999195747,1776933782.8999734,107788.0
307.39770000218414,1776933782.9027264,107863.0
310.1457000011578,1776933782.9054751,107810.0
312.61359999189153,1776933782.907943,107848.0
314.6967999928165,1776933782.9100251,107822.0
317.28889999794774,1776933782.9126055,107877.0
320.3658999991603,1776933782.915695,107811.0
321.5103000111412,1776933782.9168398,107849.0
325.2767999947537,1776933782.9206057,107830.0
326.76910000736825,1776933782.9220974,107864.0
330.6696999934502,1776933782.925999,107839.0
331.92170000984333,1776933782.927251,107848.0
335.39620001101866,1776933782.9307256,107862.0
336.6426999855321,1776933782.9319715,107857.0
340.94649998587556,1776933782.9362755,107864.0
342.4945999868214,1776933782.9378238,107841.0
345.014499995159,1776933782.940344,107865.0
347.5124000106007,1776933782.9428415,107829.0
350.0994000060018,1776933782.9454284,107863.0
352.8519000101369,1776933782.9481814,107823.0
355.3605999913998,1776933782.9506898,107858.0
358.0741999903694,1776933782.9534032,107813.0
360.61699999845587,1776933782.9559462,107870.0
363.1077999889385,1776933782.9584372,107787.0
364.5420999964699,1776933782.9598713,107832.0
368.0397999996785,1776933782.9633691,107781.0
370.55980000877753,1776933782.9658887,107831.0
373.5125999955926,1776933782.9688418,107751.0
374.80849999701604,1776933782.970138,107812.0
377.3581999994349,1776933782.9726872,107750.0
379.5754000020679,1776933782.9749045,107806.0
383.82769998861477,1776933782.9791565,107734.0
385.47909999033436,1776933782.9808087,107778.0
387.6602000091225,1776933782.98299,107760.0
390.20110000274144,1776933782.9855304,107788.0
393.0821999965701,1776933782.9884114,107730.0
394.37339999130927,1776933782.989703,107751.0
398.09669999522157,1776933782.9934258,107737.0
399.61249998304993,1776933782.994941,107746.0
403.62920000916347,1776933782.9989583,107720.0
404.7558000020217,1776933783.0000858,107762.0
409.0757000085432,1776933783.0044048,107726.0
410.29810000327416,1776933783.0056279,107743.0
413.2899999967776,1776933783.008619,107755.0
414.54160001012497,1776933783.0098712,107732.0
418.3204000000842,1776933783.0136492,107756.0
420.133799983887,1776933783.0154626,107729.0
424.4241999986116,1776933783.019753,107762.0
426.0974999924656,1776933783.0214267,107710.0
427.7122000057716,1776933783.0230412,107762.0
431.6816999926232,1776933783.027011,107732.0
433.15830000210553,1776933783.0284882,107765.0
435.8302000036929,1776933783.0311594,107720.0
438.7169000110589,1776933783.0340457,107780.0
440.6062999914866,1776933783.0359347,107706.0
443.2583999878261,1776933783.0385878,107747.0
446.0319000063464,1776933783.041361,107717.0
447.6673000026494,1776933783.0429964,107774.0
451.56539999879897,1776933783.0468946,107713.0
453.2776999985799,1776933783.0486069,107759.0
456.2066000071354,1776933783.0515356,107699.0
457.7127000084147,1776933783.0530417,107778.0
460.58079999056645,1776933783.05591,107699.0
463.5433999937959,1776933783.0588725,107773.0
466.64110000710934,1776933783.0619702,107742.0
468.40340000926517,1776933783.0637326,107759.0
471.2608999980148,1776933783.0665905,107716.0
474.11479998845607,1776933783.069444,107780.0
475.66170000936836,1776933783.0709906,107745.0
478.54959999676794,1776933783.073879,107790.0
481.4514000026975,1776933783.0767808,107752.0
482.9491999989841,1776933783.0782783,107765.0
485.512999992352,1776933783.0808415,107768.0
487.9746999940835,1776933783.0833046,107775.0
491.0162999876775,1776933783.086345,107788.0
493.55099999229424,1776933783.08888,107768.0
496.2350999994669,1776933783.091565,107797.0
498.9806000085082,1776933783.0943098,107788.0
502.0884000114165,1776933783.0974178,107790.0
503.64449998596683,1776933783.0989742,107781.0
506.3977999961935,1776933783.101727,107808.0
509.20729999779724,1776933783.1045363,107767.0
511.9780999957584,1776933783.1073074,107824.0
513.6066999984905,1776933783.1089358,107777.0
516.4289000094868,1776933783.1117582,107818.0
519.8310999840032,1776933783.11516,107764.0
521.0605000029318,1776933783.1163902,107842.0
524.2324999999255,1776933783.1195614,107755.0
525.500199990347,1776933783.1208296,107819.0
528.5947000083979,1776933783.123924,107737.0
531.4681000018027,1776933783.1267972,107800.0
534.1012999997474,1776933783.1294305,107773.0
535.7595999957994,1776933783.1310887,107828.0
538.7107999995351,1776933783.1340396,107743.0
541.4031000109389,1776933783.1367319,107819.0
544.2089999851305,1776933783.1395385,107762.0
547.0904000103474,1776933783.1424198,107812.0
